Accession,Length,Length_norm
XM_024595089.1,2032.0,0.11782296650717704
XM_024595090.1,771.0,0.042404306220095694
XM_024595091.1,1812.0,0.10466507177033493
XM_024595092.1,849.0,0.04706937799043062
XM_024595093.1,1243.0,0.07063397129186604
XM_024595094.1,1335.0,0.07613636363636364
XM_024595095.1,11868.0,0.7061004784688996
XM_024595096.1,4262.0,0.25119617224880386
XM_024595097.1,1736.0,0.10011961722488039
XM_024595098.1,2865.0,0.16764354066985646
XM_024595099.1,2909.0,0.17027511961722488
XM_024595100.1,1879.0,0.10867224880382775
XM_024595101.1,1912.0,0.11064593301435408
XM_024595102.1,1755.0,0.10125598086124402
XM_024595103.1,776.0,0.04270334928229665
XM_024595104.1,1952.0,0.11303827751196173
XM_024595105.1,1059.0,0.059629186602870816
XM_024595106.1,3692.0,0.21710526315789475
XM_024595107.1,1809.0,0.10448564593301436
XM_024595108.1,2614.0,0.15263157894736842
XM_024595109.1,2501.0,0.1458732057416268
XM_024595110.1,1462.0,0.08373205741626795
XM_024595111.1,1117.0,0.06309808612440192
XM_024595112.1,998.0,0.05598086124401914
XM_024595113.1,3908.0,0.23002392344497608
XM_024595114.1,3390.0,0.19904306220095694
XM_024595115.1,3158.0,0.18516746411483254
XM_024595116.1,2338.0,0.1361244019138756
XM_024595117.1,3849.0,0.2264952153110048
XM_024595118.1,1852.0,0.10705741626794259
XM_024595119.1,1766.0,0.10191387559808612
XM_024595120.1,2030.0,0.11770334928229666
XM_024595121.1,1822.0,0.10526315789473685
XM_024595122.1,3897.0,0.22936602870813397
XM_024595123.1,4303.0,0.2536483253588517
XM_024595124.1,1935.0,0.11202153110047847
XM_024595125.1,1005.0,0.05639952153110048
XM_024595126.1,1038.0,0.0583732057416268
XM_024595127.1,1021.0,0.05735645933014354
XM_024595128.1,1247.0,0.0708732057416268
XM_024595129.1,2365.0,0.13773923444976077
XM_024595130.1,2696.0,0.1575358851674641
XM_024595131.1,2849.0,0.1666866028708134
XM_024595132.1,1647.0,0.09479665071770335
XM_024595133.1,1567.0,0.09001196172248804
XM_024595134.1,2693.0,0.15735645933014356
XM_024595135.1,3485.0,0.20472488038277512
XM_024595136.1,1682.0,0.09688995215311005
XM_024595137.1,1419.0,0.08116028708133971
XM_024595138.1,1855.0,0.10723684210526316
XM_024595139.1,1487.0,0.08522727272727273
XM_024595140.1,1267.0,0.07206937799043063
XM_024595141.1,1778.0,0.10263157894736842
XM_024595142.1,1608.0,0.09246411483253589
XM_024595143.1,1111.0,0.06273923444976076
XM_024595144.1,1803.0,0.1041267942583732
XM_024595145.1,1884.0,0.1089712918660287
XM_024595146.1,1494.0,0.08564593301435407
XM_024595147.1,2026.0,0.11746411483253588
XM_024595148.1,608.0,0.0326555023923445
XM_024595149.1,817.0,0.0451555023923445
XM_024595150.1,1865.0,0.10783492822966508
XM_024595151.1,3441.0,0.2020933014354067
XM_024595152.1,4164.0,0.24533492822966507
XM_024595153.1,4161.0,0.24515550239234452
XM_024595154.1,1734.0,0.1
XM_024595155.1,1407.0,0.08044258373205741
XM_024595156.1,1251.0,0.07111244019138756
XM_024595157.1,1227.0,0.06967703349282296
XM_024595158.1,945.0,0.052811004784688996
XM_024595159.1,1258.0,0.0715311004784689
XM_024595160.1,2354.0,0.13708133971291867
XM_024595161.1,1756.0,0.10131578947368422
XM_024595162.1,805.0,0.0444377990430622
XM_024595163.1,2213.0,0.12864832535885168
XM_024595164.1,1766.0,0.10191387559808612
XM_024595165.1,1992.0,0.11543062200956938
XM_024595166.1,1998.0,0.11578947368421053
XM_024595167.1,1989.0,0.11525119617224881
XM_024595168.1,1983.0,0.11489234449760766
XM_024595169.1,1808.0,0.10442583732057417
XM_024595170.1,1685.0,0.09706937799043062
XM_024595171.1,1908.0,0.1104066985645933
XM_024595172.1,1779.0,0.10269138755980861
XM_024595173.1,4013.0,0.23630382775119618
XM_024595174.1,3975.0,0.2340311004784689
XM_024595175.1,1729.0,0.09970095693779904
XM_024595176.1,2042.0,0.11842105263157895
XM_024595177.1,942.0,0.052631578947368425
XM_024595178.1,1137.0,0.06429425837320574
XM_024595179.1,1188.0,0.0673444976076555
XM_024595180.1,1738.0,0.10023923444976077
XM_024595181.1,1498.0,0.08588516746411483
XM_024595182.1,1751.0,0.10101674641148325
XM_024595183.1,1164.0,0.06590909090909092
XM_024595184.1,1160.0,0.06566985645933014
XM_024595185.1,958.0,0.053588516746411484
XM_024595186.1,3410.0,0.20023923444976077
XM_024595187.1,3396.0,0.19940191387559808
XM_024595188.1,2845.0,0.16644736842105265
XM_024595189.1,2542.0,0.14832535885167464
XM_024595190.1,2350.0,0.1368421052631579
XM_024595191.1,2071.0,0.1201555023923445
XM_024595192.1,4766.0,0.2813397129186603
XM_024595193.1,4434.0,0.26148325358851676
XM_024595194.1,4187.0,0.2467105263157895
XM_024595195.1,4198.0,0.2473684210526316
XM_024595196.1,4190.0,0.24688995215311005
XM_024595197.1,3970.0,0.23373205741626796
XM_024595198.1,8133.0,0.4827153110047847
XM_024595199.1,8141.0,0.48319377990430623
XM_024595200.1,7974.0,0.4732057416267943
XM_024595201.1,8133.0,0.4827153110047847
XM_024595202.1,6857.0,0.4063995215311005
XM_024595203.1,4047.0,0.23833732057416268
XM_024595204.1,4826.0,0.28492822966507175
XM_024595205.1,2852.0,0.16686602870813397
XM_024595206.1,2775.0,0.16226076555023924
XM_024595207.1,2708.0,0.15825358851674642
XM_024595208.1,2982.0,0.17464114832535885
XM_024595209.1,2993.0,0.17529904306220095
XM_024595210.1,1758.0,0.1014354066985646
XM_024595211.1,1052.0,0.05921052631578948
XM_024595212.1,1106.0,0.06244019138755981
XM_024595213.1,1686.0,0.09712918660287082
XM_024595214.1,1066.0,0.060047846889952156
XM_024595215.1,840.0,0.0465311004784689
XM_024595216.1,1608.0,0.09246411483253589
XM_024595217.1,1443.0,0.0825956937799043
XM_024595218.1,916.0,0.05107655502392345
XM_024595219.1,1349.0,0.07697368421052632
XM_024595220.1,2447.0,0.14264354066985646
XM_024595221.1,2446.0,0.14258373205741628
XM_024595222.1,2273.0,0.13223684210526315
XM_024595223.1,1322.0,0.07535885167464115
XM_024595224.1,1389.0,0.07936602870813397
XM_024595225.1,2334.0,0.13588516746411483
XM_024595226.1,3650.0,0.2145933014354067
XM_024595227.1,3635.0,0.21369617224880383
XM_024595228.1,3578.0,0.2102870813397129
XM_024595229.1,1757.0,0.10137559808612441
XM_024595230.1,1857.0,0.10735645933014354
XM_024595231.1,3799.0,0.22350478468899523
XM_024595232.1,3793.0,0.22314593301435406
XM_024595233.1,3798.0,0.22344497607655503
XM_024595234.1,3793.0,0.22314593301435406
XM_024595235.1,2133.0,0.12386363636363637
XM_024595236.1,2122.0,0.12320574162679426
XM_024595237.1,1765.0,0.10185406698564593
XM_024595238.1,2297.0,0.13367224880382775
XM_024595239.1,1131.0,0.0639354066985646
XM_024595240.1,602.0,0.03229665071770335
XM_024595241.1,1476.0,0.08456937799043063
XM_024595242.1,1467.0,0.0840311004784689
XM_024595243.1,1452.0,0.08313397129186603
XM_024595244.1,1451.0,0.08307416267942584
XM_024595245.1,1441.0,0.08247607655502392
XM_024595246.1,1426.0,0.08157894736842106
XM_024595247.1,1383.0,0.07900717703349283
XM_024595248.1,1367.0,0.07805023923444976
XM_024595249.1,1358.0,0.07751196172248805
XM_024595250.1,1342.0,0.07655502392344497
XM_024595251.1,3529.0,0.20735645933014354
XM_024595252.1,3521.0,0.20687799043062202
XM_024595253.1,1256.0,0.07141148325358852
XM_024595254.1,1383.0,0.07900717703349283
XM_024595255.1,782.0,0.0430622009569378
XM_024595256.1,3542.0,0.20813397129186603
XM_024595257.1,3538.0,0.20789473684210527
XM_024595258.1,3554.0,0.20885167464114834
XM_024595259.1,5819.0,0.3443181818181818
XM_024595260.1,4251.0,0.2505382775119617
XM_024595261.1,4347.0,0.2562799043062201
XM_024595262.1,2233.0,0.1298444976076555
XM_024595263.1,5804.0,0.34342105263157896
XM_024595264.1,1186.0,0.06722488038277512
XM_024595265.1,1089.0,0.061423444976076554
XM_024595266.1,5863.0,0.34694976076555023
XM_024595267.1,3061.0,0.17936602870813398
XM_024595268.1,3055.0,0.17900717703349284
XM_024595269.1,5782.0,0.34210526315789475
XM_024595270.1,3190.0,0.18708133971291865
XM_024595271.1,3038.0,0.1779904306220096
XM_024595272.1,5681.0,0.3360645933014354
XM_024595273.1,2140.0,0.1242822966507177
XM_024595274.1,1940.0,0.11232057416267943
XM_024595275.1,4356.0,0.25681818181818183
XM_024595276.1,2160.0,0.12547846889952152
XM_024595277.1,2547.0,0.1486244019138756
XM_024595278.1,4720.0,0.2785885167464115
XM_024595279.1,2692.0,0.15729665071770335
XM_024595280.1,2495.0,0.14551435406698565
XM_024595281.1,2409.0,0.1403708133971292
XM_024595282.1,2409.0,0.1403708133971292
XM_024595283.1,4872.0,0.2876794258373206
XM_024595284.1,4866.0,0.2873205741626794
XM_024595285.1,1788.0,0.10322966507177034
XM_024595286.1,4659.0,0.2749401913875598
XM_024595287.1,1599.0,0.09192583732057416
XM_024595288.1,2863.0,0.16752392344497608
XM_024595289.1,2358.0,0.13732057416267943
XM_024595290.1,3723.0,0.2189593301435407
XM_024595291.1,4495.0,0.26513157894736844
XM_024595292.1,5465.0,0.32314593301435407
XM_024595293.1,5462.0,0.3229665071770335
XM_024595294.1,4631.0,0.27326555023923443
XM_024595295.1,1150.0,0.06507177033492823
XM_024595296.1,10137.0,0.6025717703349283
XM_024595297.1,8589.0,0.5099880382775119
XM_024595298.1,2049.0,0.11883971291866029
XM_024595299.1,4529.0,0.26716507177033494
XM_024595300.1,3163.0,0.1854665071770335
XM_024595301.1,3143.0,0.18427033492822967
XM_024595302.1,3076.0,0.18026315789473685
XM_024595303.1,2078.0,0.12057416267942585
XM_024595304.1,2026.0,0.11746411483253588
XM_024595305.1,2759.0,0.16130382775119617
XM_024595306.1,1317.0,0.07505980861244019
XM_024595307.1,1402.0,0.08014354066985646
XM_024595308.1,1232.0,0.06997607655502393
XM_024595309.1,5442.0,0.32177033492822965
XM_024595310.1,2991.0,0.17517942583732057
XM_024595311.1,2700.0,0.15777511961722487
XM_024595312.1,2247.0,0.13068181818181818
XM_024595313.1,1992.0,0.11543062200956938
XM_024595314.1,2198.0,0.1277511961722488
XM_024595315.1,2526.0,0.1473684210526316
XM_024595316.1,3750.0,0.22057416267942584
XM_024595317.1,2535.0,0.1479066985645933
XM_024595318.1,2201.0,0.1279306220095694
XM_024595319.1,2291.0,0.1333133971291866
XM_024595320.1,1955.0,0.1132177033492823
XM_024595321.1,1531.0,0.08785885167464115
XM_024595322.1,1431.0,0.08187799043062201
XM_024595323.1,1434.0,0.08205741626794259
XM_024595324.1,1401.0,0.08008373205741627
XM_024595325.1,1466.0,0.08397129186602871
XM_024595326.1,1340.0,0.07643540669856459
XM_024595327.1,1334.0,0.07607655502392345
XM_024595328.1,688.0,0.03744019138755981
XM_024595329.1,978.0,0.05478468899521531
XM_024595330.1,2986.0,0.17488038277511964
XM_024595331.1,2559.0,0.1493421052631579
XM_024595332.1,2977.0,0.1743421052631579
XM_024595333.1,3147.0,0.18450956937799043
XM_024595334.1,4908.0,0.2898325358851675
XM_024595335.1,4732.0,0.2793062200956938
XM_024595336.1,4917.0,0.29037081339712917
XM_024595337.1,3449.0,0.20257177033492824
XM_024595338.1,3398.0,0.19952153110047846
XM_024595339.1,3605.0,0.2119019138755981
XM_024595340.1,3420.0,0.20083732057416268
XM_024595341.1,3382.0,0.19856459330143542
XM_024595342.1,3382.0,0.19856459330143542
XM_024595343.1,3371.0,0.1979066985645933
XM_024595344.1,4065.0,0.23941387559808613
XM_024595345.1,2646.0,0.15454545454545454
XM_024595346.1,1931.0,0.1117822966507177
XM_024595347.1,1567.0,0.09001196172248804
XM_024595348.1,1563.0,0.08977272727272728
XM_024595349.1,2014.0,0.1167464114832536
XM_024595350.1,4498.0,0.265311004784689
XM_024595351.1,4470.0,0.26363636363636367
XM_024595352.1,4483.0,0.26441387559808616
XM_024595353.1,4480.0,0.26423444976076554
XM_024595354.1,4014.0,0.23636363636363636
XM_024595355.1,2155.0,0.12517942583732058
XM_024595356.1,2214.0,0.12870813397129188
XM_024595357.1,1721.0,0.09922248803827752
XM_024595358.1,1799.0,0.10388755980861245
XM_024595359.1,1794.0,0.10358851674641148
XM_024595360.1,2905.0,0.17003588516746412
XM_024595361.1,2617.0,0.152811004784689
XM_024595362.1,5326.0,0.31483253588516746
XM_024595363.1,1917.0,0.11094497607655503
XM_024595364.1,4821.0,0.28462918660287084
XM_024595365.1,4055.0,0.23881578947368423
XM_024595366.1,4050.0,0.23851674641148327
XM_024595367.1,4562.0,0.26913875598086123
XM_024595368.1,3556.0,0.20897129186602872
XM_024595369.1,601.0,0.03223684210526316
XM_024595370.1,1571.0,0.0902511961722488
XM_024595371.1,1614.0,0.09282296650717703
XM_024595372.1,3313.0,0.19443779904306221
XM_024595373.1,3271.0,0.19192583732057417
XM_024595374.1,1760.0,0.10155502392344498
XM_024595375.1,3416.0,0.20059808612440191
XM_024595376.1,3333.0,0.19563397129186602
XM_024595377.1,3279.0,0.1924043062200957
XM_024595378.1,3201.0,0.18773923444976076
XM_024595379.1,3252.0,0.19078947368421054
XM_024595380.1,3034.0,0.1777511961722488
XM_024595381.1,2161.0,0.12553827751196173
XM_024595382.1,2258.0,0.13133971291866028
XM_024595383.1,2136.0,0.12404306220095694
XM_024595384.1,2035.0,0.11800239234449761
XM_024595385.1,2030.0,0.11770334928229666
XM_024595386.1,2020.0,0.11710526315789474
XM_024595387.1,1799.0,0.10388755980861245
XM_024595388.1,3475.0,0.2041267942583732
XM_024595389.1,3432.0,0.201555023923445
XM_024595390.1,2430.0,0.1416267942583732
XM_024595391.1,2561.0,0.1494617224880383
XM_024595392.1,1968.0,0.11399521531100479
XM_024595393.1,3093.0,0.1812799043062201
XM_024595394.1,2997.0,0.17553827751196172
XM_024595395.1,2893.0,0.1693181818181818
XM_024595396.1,2433.0,0.1418062200956938
XM_024595397.1,2566.0,0.14976076555023923
XM_024595398.1,2389.0,0.13917464114832537
XM_024595399.1,1009.0,0.056638755980861245
XM_024595400.1,2038.0,0.11818181818181818
XM_024595401.1,2042.0,0.11842105263157895
XM_024595402.1,1583.0,0.0909688995215311
XM_024595403.1,3841.0,0.22601674641148325
XM_024595404.1,3735.0,0.21967703349282297
XM_024595405.1,1145.0,0.06477272727272727
XM_024595406.1,1097.0,0.06190191387559809
XM_024595407.1,1945.0,0.11261961722488038
XM_024595408.1,2796.0,0.16351674641148325
XM_024595409.1,1795.0,0.10364832535885168
XM_024595410.1,2008.0,0.11638755980861244
XM_024595411.1,1915.0,0.11082535885167465
XM_024595412.1,1823.0,0.10532296650717704
XM_024595413.1,1447.0,0.08283492822966508
XM_024595414.1,2463.0,0.14360047846889953
XM_024595415.1,1291.0,0.07350478468899521
XM_024595416.1,746.0,0.04090909090909091
XM_024595417.1,4945.0,0.29204545454545455
XM_024595418.1,4940.0,0.2917464114832536
XM_024595419.1,4723.0,0.27876794258373205
XM_024595420.1,3178.0,0.18636363636363637
XM_024595421.1,3003.0,0.17589712918660289
XM_024595422.1,2761.0,0.16142344497607655
XM_024595423.1,4621.0,0.27266746411483256
XM_024595424.1,4433.0,0.26142344497607656
XM_024595425.1,3804.0,0.22380382775119617
XM_024595426.1,1903.0,0.11010765550239235
XM_024595427.1,1976.0,0.11447368421052632
XM_024595428.1,1884.0,0.1089712918660287
XM_024595429.1,2452.0,0.14294258373205743
XM_024595430.1,3086.0,0.18086124401913875
XM_024595431.1,2948.0,0.17260765550239235
XM_024595432.1,863.0,0.0479066985645933
XM_024595433.1,1555.0,0.08929425837320575
XM_024595434.1,789.0,0.04348086124401914
XM_024595435.1,3317.0,0.19467703349282298
XM_024595436.1,3324.0,0.19509569377990432
XM_024595437.1,1411.0,0.08068181818181819
XM_024595438.1,1317.0,0.07505980861244019
XM_024595439.1,1211.0,0.0687200956937799
XM_024595440.1,1213.0,0.06883971291866028
XM_024595441.1,985.0,0.05520334928229665
XM_024595442.1,974.0,0.05454545454545455
XM_024595443.1,1983.0,0.11489234449760766
XM_024595444.1,2006.0,0.11626794258373206
XM_024595445.1,1935.0,0.11202153110047847
XM_024595446.1,4504.0,0.26566985645933017
XM_024595447.1,1411.0,0.08068181818181819
XM_024595448.1,4366.0,0.25741626794258377
XM_024595449.1,1697.0,0.09778708133971292
XM_024595450.1,1649.0,0.09491626794258373
XM_024595451.1,1661.0,0.09563397129186603
XM_024595452.1,2439.0,0.14216507177033494
XM_024595453.1,2491.0,0.1452751196172249
XM_024595454.1,1568.0,0.09007177033492823
XM_024595455.1,1223.0,0.0694377990430622
XM_024595456.1,3889.0,0.22888755980861245
XM_024595457.1,3873.0,0.22793062200956937
XM_024595458.1,3783.0,0.22254784688995216
XM_024595459.1,3784.0,0.22260765550239234
XM_024595460.1,3784.0,0.22260765550239234
XM_024595461.1,3679.0,0.21632775119617226
XM_024595462.1,1179.0,0.06680622009569379
XM_024595463.1,1230.0,0.06985645933014355
XM_024595464.1,1378.0,0.07870813397129187
XM_024595465.1,3050.0,0.17870813397129187
XM_024595466.1,3258.0,0.19114832535885168
XM_024595467.1,2719.0,0.15891148325358853
XM_024595468.1,2779.0,0.1625
XM_024595469.1,3041.0,0.17816985645933014
XM_024595470.1,2460.0,0.14342105263157895
XM_024595471.1,2056.0,0.11925837320574163
XM_024595472.1,2316.0,0.13480861244019138
XM_024595473.1,2805.0,0.16405502392344498
XM_024595474.1,2966.0,0.1736842105263158
XM_024595475.1,2964.0,0.17356459330143542
XM_024595476.1,2659.0,0.15532296650717703
XM_024595477.1,983.0,0.05508373205741627
XM_024595478.1,2509.0,0.14635167464114832
XM_024595479.1,3691.0,0.21704545454545454
XM_024595480.1,4065.0,0.23941387559808613
XM_024595481.1,4152.0,0.2446172248803828
XM_024595482.1,3642.0,0.21411483253588517
XM_024595483.1,3559.0,0.20915071770334928
XM_024595484.1,3568.0,0.209688995215311
XM_024595485.1,1016.0,0.057057416267942584
XM_024595486.1,1294.0,0.0736842105263158
XM_024595487.1,1195.0,0.06776315789473684
XM_024595488.1,1200.0,0.0680622009569378
XM_024595489.1,2866.0,0.16770334928229666
XM_024595490.1,2050.0,0.11889952153110048
XM_024595491.1,7942.0,0.47129186602870815
XM_024595492.1,6358.0,0.376555023923445
XM_024595493.1,6155.0,0.36441387559808613
XM_024595494.1,4408.0,0.2599282296650718
XM_024595495.1,906.0,0.05047846889952153
XM_024595496.1,2948.0,0.17260765550239235
XM_024595497.1,2163.0,0.1256578947368421
XM_024595498.1,3430.0,0.2014354066985646
XM_024595499.1,1985.0,0.11501196172248804
XM_024595500.1,2871.0,0.16800239234449763
XM_024595501.1,1254.0,0.07129186602870814
XM_024595502.1,2399.0,0.13977272727272727
XM_024595503.1,1815.0,0.1048444976076555
XM_024595504.1,2065.0,0.11979665071770336
XM_024595505.1,1968.0,0.11399521531100479
XM_024595506.1,2750.0,0.16076555023923444
XM_024595507.1,680.0,0.03696172248803828
XM_024595508.1,772.0,0.042464114832535885
XM_024595509.1,782.0,0.0430622009569378
XM_024595510.1,887.0,0.049342105263157895
XM_024595511.1,1056.0,0.05944976076555024
XM_024595512.1,3555.0,0.20891148325358852
XM_024595513.1,3444.0,0.20227272727272727
XM_024595514.1,3850.0,0.22655502392344498
XM_024595515.1,3862.0,0.2272727272727273
XM_024595516.1,2161.0,0.12553827751196173
XM_024595517.1,1425.0,0.08151913875598087
XM_024595518.1,1648.0,0.09485645933014354
XM_024595519.1,1330.0,0.07583732057416268
XM_024595520.1,1553.0,0.08917464114832536
XM_024595521.1,1334.0,0.07607655502392345
XM_024595522.1,1472.0,0.08433014354066985
XM_024595523.1,1385.0,0.07912679425837321
XM_024595524.1,1616.0,0.09294258373205742
XM_024595525.1,1476.0,0.08456937799043063
XM_024595526.1,1820.0,0.10514354066985646
XM_024595527.1,2465.0,0.14372009569377991
XM_024595528.1,2280.0,0.1326555023923445
XM_024595529.1,2026.0,0.11746411483253588
XM_024595530.1,1761.0,0.10161483253588517
XM_024595531.1,1939.0,0.11226076555023924
XM_024595532.1,1414.0,0.08086124401913876
XM_024595533.1,983.0,0.05508373205741627
XM_024595534.1,1149.0,0.06501196172248803
XM_024595535.1,883.0,0.04910287081339713
XM_024595536.1,1445.0,0.08271531100478469
XM_024595537.1,1378.0,0.07870813397129187
XM_024595538.1,2495.0,0.14551435406698565
XM_024595539.1,1496.0,0.08576555023923445
XM_024595540.1,1493.0,0.08558612440191388
XM_024595541.1,1382.0,0.07894736842105263
XM_024595542.1,2805.0,0.16405502392344498
XM_024595543.1,3012.0,0.1764354066985646
XM_024595544.1,2754.0,0.1610047846889952
XM_024595545.1,2657.0,0.15520334928229665
XM_024595546.1,2582.0,0.1507177033492823
XM_024595547.1,7017.0,0.4159688995215311
XM_024595548.1,1695.0,0.09766746411483254
XM_024595549.1,1763.0,0.10173444976076555
XM_024595550.1,1862.0,0.1076555023923445
XM_024595551.1,1739.0,0.10029904306220096
XM_024595552.1,6994.0,0.41459330143540674
XM_024595553.1,1497.0,0.08582535885167464
XM_024595554.1,804.0,0.04437799043062201
XM_024595555.1,3926.0,0.23110047846889953
XM_024595556.1,735.0,0.0402511961722488
XM_024595557.1,1769.0,0.10209330143540671
XM_024595558.1,1441.0,0.08247607655502392
XM_024595559.1,6890.0,0.40837320574162683
XM_024595560.1,6867.0,0.4069976076555024
XM_024595561.1,1497.0,0.08582535885167464
XM_024595562.1,1089.0,0.061423444976076554
XM_024595563.1,1030.0,0.05789473684210526
XM_024595564.1,2995.0,0.17541866028708133
XM_024595565.1,2832.0,0.16566985645933016
XM_024595566.1,2261.0,0.13151913875598087
XM_024595567.1,2808.0,0.16423444976076557
XM_024595568.1,2789.0,0.1630980861244019
XM_024595569.1,2821.0,0.16501196172248805
XM_024595570.1,3628.0,0.21327751196172248
XM_024595571.1,7101.0,0.4209928229665072
XM_024595572.1,7315.0,0.4337918660287082
XM_024595573.1,7161.0,0.42458133971291867
XM_024595574.1,7091.0,0.42039473684210527
XM_024595575.1,7098.0,0.42081339712918664
XM_024595576.1,7095.0,0.420633971291866
XM_024595577.1,6957.0,0.4123803827751196
XM_024595578.1,2720.0,0.1589712918660287
XM_024595579.1,2337.0,0.13606459330143542
XM_024595580.1,2133.0,0.12386363636363637
XM_024595581.1,2215.0,0.12876794258373206
XM_024595582.1,1364.0,0.07787081339712919
XM_024595583.1,1290.0,0.07344497607655502
XM_024595584.1,970.0,0.05430622009569378
XM_024595585.1,918.0,0.05119617224880383
XM_024595586.1,3249.0,0.19061004784688995
XM_024595587.1,1411.0,0.08068181818181819
XM_024595588.1,2795.0,0.16345693779904308
XM_024595589.1,2309.0,0.13438995215311006
XM_024595590.1,2191.0,0.12733253588516746
XM_024595591.1,2187.0,0.1270933014354067
XM_024595592.1,3740.0,0.21997607655502394
XM_024595593.1,2664.0,0.155622009569378
XM_024595594.1,2410.0,0.14043062200956938
XM_024595595.1,2407.0,0.14025119617224882
XM_024595596.1,2309.0,0.13438995215311006
XM_024595597.1,2299.0,0.13379186602870813
XM_024595598.1,2179.0,0.12661483253588518
XM_024595599.1,3124.0,0.18313397129186604
XM_024595600.1,8447.0,0.5014952153110048
XM_024595601.1,8405.0,0.49898325358851675
XM_024595602.1,8121.0,0.4819976076555024
XM_024595603.1,1875.0,0.10843301435406699
XM_024595604.1,2133.0,0.12386363636363637
XM_024595605.1,2005.0,0.11620813397129187
XM_024595606.1,1885.0,0.10903110047846891
XM_024595607.1,822.0,0.045454545454545456
XM_024595608.1,831.0,0.045992822966507176
XM_024595609.1,817.0,0.0451555023923445
XM_024595610.1,1291.0,0.07350478468899521
XM_024595611.1,1473.0,0.08438995215311006
XM_024595612.1,1741.0,0.10041866028708134
XM_024595613.1,1087.0,0.06130382775119617
XM_024595614.1,1108.0,0.06255980861244019
XM_024595615.1,1329.0,0.07577751196172249
XM_024595616.1,1342.0,0.07655502392344497
XM_024595617.1,3513.0,0.20639952153110047
XM_024595618.1,2203.0,0.12805023923444978
XM_024595619.1,2446.0,0.14258373205741628
XM_024595620.1,5131.0,0.30316985645933014
XM_024595621.1,5154.0,0.30454545454545456
XM_024595622.1,5125.0,0.30281100478468903
XM_024595623.1,4384.0,0.25849282296650716
XM_024595624.1,1270.0,0.0722488038277512
XM_024595625.1,1490.0,0.0854066985645933
XM_024595626.1,1340.0,0.07643540669856459
XM_024595627.1,1203.0,0.06824162679425838
XM_024595628.1,1203.0,0.06824162679425838
XM_024595629.1,1429.0,0.08175837320574163
XM_024595630.1,1279.0,0.07278708133971291
XM_024595631.1,4779.0,0.28211722488038277
XM_024595632.1,4716.0,0.27834928229665074
XM_024595633.1,3631.0,0.21345693779904307
XM_024595634.1,2336.0,0.1360047846889952
XM_024595635.1,3348.0,0.19653110047846892
XM_024595636.1,2813.0,0.1645334928229665
XM_024595637.1,1918.0,0.11100478468899522
XM_024595638.1,4036.0,0.23767942583732057
XM_024595639.1,3256.0,0.1910287081339713
XM_024595640.1,2240.0,0.13026315789473686
XM_024595641.1,2393.0,0.13941387559808613
XM_024595642.1,2215.0,0.12876794258373206
XM_024595643.1,2194.0,0.12751196172248805
XM_024595644.1,2090.0,0.12129186602870813
XM_024595645.1,509.0,0.02673444976076555
XM_024595646.1,2865.0,0.16764354066985646
XM_024595647.1,2965.0,0.1736244019138756
XM_024595648.1,2820.0,0.16495215311004785
XM_024595649.1,2956.0,0.17308612440191387
XM_024595650.1,2809.0,0.16429425837320574
XM_024595651.1,3108.0,0.18217703349282297
XM_024595652.1,1712.0,0.09868421052631579
XM_024595653.1,2335.0,0.13594497607655504
XM_024595654.1,2383.0,0.13881578947368423
XM_024595655.1,1562.0,0.08971291866028708
XM_024595656.1,3446.0,0.20239234449760765
XM_024595657.1,1894.0,0.10956937799043062
XM_024595658.1,2134.0,0.12392344497607656
XM_024595659.1,2500.0,0.14581339712918662
XM_024595660.1,3858.0,0.2270334928229665
XM_024595661.1,3937.0,0.23175837320574164
XM_024595662.1,4109.0,0.24204545454545456
XM_024595663.1,3018.0,0.17679425837320575
XM_024595664.1,4379.0,0.25819377990430625
XM_024595665.1,4181.0,0.24635167464114832
XM_024595666.1,1140.0,0.06447368421052632
XM_024595667.1,2175.0,0.12637559808612442
XM_024595668.1,2081.0,0.12075358851674642
XM_024595669.1,2047.0,0.1187200956937799
XM_024595670.1,1944.0,0.1125598086124402
XM_024595671.1,1932.0,0.1118421052631579
XM_024595672.1,1903.0,0.11010765550239235
XM_024595673.1,1749.0,0.10089712918660287
XM_024595674.1,1538.0,0.0882775119617225
XM_024595675.1,2386.0,0.13899521531100478
XM_024595676.1,2323.0,0.13522727272727272
XM_024595677.1,2083.0,0.1208732057416268
XM_024595678.1,2078.0,0.12057416267942585
XM_024595679.1,2204.0,0.12811004784688995
XM_024595680.1,4823.0,0.2847488038277512
XM_024595681.1,4804.0,0.2836124401913876
XM_024595682.1,2004.0,0.11614832535885168
XM_024595683.1,2587.0,0.15101674641148327
XM_024595684.1,3684.0,0.21662679425837322
XM_024595685.1,739.0,0.04049043062200957
XM_024595686.1,575.0,0.03068181818181818
XM_024595687.1,11415.0,0.6790071770334929
XM_024595688.1,1982.0,0.11483253588516747
XM_024595689.1,1855.0,0.10723684210526316
XM_024595690.1,1981.0,0.11477272727272728
XM_024595691.1,2369.0,0.13797846889952153
XM_024595692.1,2431.0,0.1416866028708134
XM_024595693.1,2358.0,0.13732057416267943
XM_024595694.1,3412.0,0.20035885167464115
XM_024595695.1,1420.0,0.0812200956937799
XM_024595696.1,2866.0,0.16770334928229666
XM_024595697.1,3565.0,0.20950956937799042
XM_024595698.1,2453.0,0.1430023923444976
